gene,f_statistic,p_value,mean_ALL,mean_CLL,mean_AML,mean_CML
NM_001251,281.2911553600095,2.659042728364555e-131,0.17406696634294483,0.3052045581901627,0.33117129565270964,0.32426460884338204
U54826,280.711808845744,4.2297394177721106e-131,0.4562866456855789,0.15547929122603898,0.35067242365113027,0.2629730320254038
NM_019848,280.54286597860346,4.843228809043451e-131,0.25249399387901394,0.3696426813989752,0.34867096213979015,0.3937643250060636
X82240,280.4504230325339,5.215886030585408e-131,0.5688143393896316,0.5530075162397659,0.19823707477823768,0.1978995780958686
NM_000905,279.33604193788267,1.275842428563199e-130,0.4293594560415031,0.1511060373173862,0.15240630531748792,0.1394946620214817
AI991451,279.25689509359694,1.3596107327103585e-130,0.30941368601874475,0.26532297512272746,0.39018966976538705,0.45332435535830123
AL161999,278.9696857601093,1.7126317085668138e-130,0.6113438581654785,0.6837323385954909,0.5004986475297913,0.6127087148123009
BG291039,277.74257610827476,4.597484607147559e-130,0.6510503443145971,0.5914205417099885,0.45125543345708097,0.4103955917580182
AI927067,277.3527069754048,6.294432459942765e-130,0.5811372927877061,0.676079175643277,0.39772747481669435,0.3270438507545826
AK026674,276.37938688165434,1.3802571355743306e-129,0.5747972673676703,0.6805930069730252,0.3894634058822222,0.31515029627223345
AF206665,276.3064987998561,1.4639242993984696e-129,0.052469707396385526,0.04326600050416143,0.26728059022401096,0.22295292232965314
NM_023941,274.13994719809136,8.446004431662446e-129,0.38280737601699083,0.2425678799455428,0.3474786986636745,0.17765059564695795
NM_017918,273.3823514858125,1.5611795876817715e-128,0.479938967888235,0.5887670877865095,0.40437260084578963,0.3530238825221395
NM_001775,273.3046329809421,1.6628076358116136e-128,0.36470707690497056,0.1864137764045584,0.3741486875579515,0.37259565917558446
AI961778,272.47485140649434,3.262055828644668e-128,0.650129520496644,0.5040725636834333,0.7099935493580563,0.7577719813169435
X15357,271.57152833230754,6.8004915682996e-128,0.2811077218630924,0.11406775891686544,0.10056950734268717,0.08238706763747125
BC004908,271.2211978186277,9.044931921949151e-128,0.3590387791232847,0.22952610811902377,0.4540419102526824,0.3274687029594598
AI081356,270.2506316030145,1.9950113942069913e-127,0.3190215691120936,0.19693572322920533,0.34617865462479425,0.31082485442937813
AL581873,267.9378607618565,1.3207923927160266e-126,0.43282481752882856,0.5302469073971615,0.3151000175001788,0.2145149148134298
M92934,266.34117371373213,4.891368638536483e-126,0.3951658257560958,0.06081245014864464,0.11687550480488385,0.08926997695464728
AF283777,266.1884554084488,5.544920792154522e-126,0.34827162809840856,0.39073680721632037,0.1508801982444548,0.11631851000061567
NM_004968,264.94337913413284,1.5433386115705846e-125,0.13790531330496297,0.12042725091418921,0.2553657050161162,0.3725072232096695
AL353944,264.6252141981432,2.0054670544059578e-125,0.3095937503262534,0.29826911884646873,0.5609222167254886,0.4947225804938826
NM_005238,264.15679063523993,2.9498777333457505e-125,0.2354083656495728,0.35108162220646055,0.18034772480682182,0.17598768492597475
AI950380,262.3194475156668,1.3441327806769027e-124,0.47346062879633466,0.32883995413025724,0.31639601516352556,0.20647682422815367
NM_004327,260.1664810369665,7.995602698134474e-124,0.4278703676109467,0.3177674151171109,0.4011699996801666,0.32486646362515387
NM_152555,260.0972843472077,8.468141336613343e-124,0.13004863308742645,0.0936597185523764,0.135364373580549,0.4219395109387331
U23736,260.05535301302007,8.7680015962632e-124,0.19850557440584268,0.3207326742510001,0.12436817082619944,0.07320468185122965
NM_012252,259.91487234962335,9.852338452822814e-124,0.19340078531520938,0.2884653588041726,0.4346692083178791,0.4230448312537616
AA045174,259.35976151092393,1.5622761858446682e-123,0.3634869242343334,0.4847365274459501,0.3246948230170902,0.31381544609402506
NM_000700,257.14579750933405,9.867163285757999e-123,0.5490335705561922,0.5994150382054003,0.7855033570690377,0.785455121550449
AF206666,256.9300660899034,1.1812734484048029e-122,0.0858831973503442,0.07756467246477991,0.28839713535072276,0.23626321866068728
AI970972,256.8108384507062,1.3048431207655078e-122,0.11611716284570413,0.25672263406877277,0.11398586308300962,0.11347110296577913
NM_002560,256.49053808243025,1.7048194646736514e-122,0.3003814330307442,0.38717877877412465,0.3964656783333084,0.3342811832594316
NM_007019,256.46214814058715,1.7457169562072324e-122,0.3921443528470096,0.25520527011514466,0.40773227555742525,0.44319203010825214
X17115,256.36586712502157,1.8918786853325315e-122,0.6277551227890024,0.7646606476498052,0.4563517409887759,0.34379791901555184
AI760919,256.28341295283536,2.0267612006605476e-122,0.4598164258678572,0.3050257790252126,0.34417323797129473,0.3338147803794506
NM_002118,255.67634588104897,3.3661998999264147e-122,0.5463993422550346,0.6886269515576745,0.48097871702004963,0.4102591837561408
NM_005024,254.92441010776824,6.315062078585798e-122,0.1561060181686467,0.14188447708208984,0.25721685464425076,0.4729938091233719
AL110152,254.74585260479208,7.333541646487695e-122,0.3605142957402752,0.1368916608670232,0.26198453012969825,0.1880948865829512
NM_021197,254.11563037993454,1.2435613046434234e-121,0.08527574586733287,0.07077667946663964,0.2278685791423392,0.2501338822550553
BC037331,252.41322340299803,5.193566974843838e-121,0.10102983511057298,0.07913157894111038,0.24862988682641332,0.4070833495189977
AK001782,251.7041790914348,9.431172433328479e-121,0.49385069936103776,0.7124480699436574,0.5846500784042744,0.4220378766226214
AI354636,251.33676822156434,1.2851412376193551e-120,0.4093255325425587,0.16701542676469697,0.3637592398094065,0.25085294160038935
NM_003294,250.50537512161796,2.5903597472497122e-120,0.1560120177156198,0.15308132166836713,0.3460961411406326,0.30875160666399226
BF592782,250.22670899805885,3.2771048852705146e-120,0.6713519560497835,0.7479025121731094,0.4844523995158042,0.39483440060948216
M81635,249.7009802066065,5.108614628906884e-120,0.5304857329764497,0.4839869064872275,0.6518523887901455,0.7526397109031677
AB037810,248.55431016666122,1.347290112852421e-119,0.3851662973933127,0.14120957191310476,0.21326799761478568,0.2628133981380353
NM_014900,248.27519411877373,1.7064930811802037e-119,0.21230598333624934,0.4330237492730346,0.28591260658975703,0.21318861712203474
AW135012,247.44275909681662,3.455613417385239e-119,0.5430267987721556,0.3819979491647537,0.4309448408477502,0.39996724489123336
BF439330,246.63419576582595,6.864132291551333e-119,0.41404696270490254,0.07542715173308985,0.30322373920964657,0.1274470095197822
AF422798,246.08618621441744,1.093548781242788e-118,0.21868866651293337,0.3555211033121946,0.18061462312878804,0.1694738643113957
U46006,245.19482569282084,2.334669771822559e-118,0.3551713228054823,0.15174200616871258,0.19054240120958962,0.13546418654190948
NM_014710,244.37078426761838,4.711884836292682e-118,0.31223444467188294,0.4528528508506244,0.21483475564170904,0.17681692168116572
NM_004357,244.12915422323567,5.790328034120325e-118,0.08893629373558544,0.1751393087882203,0.25070044636755373,0.22032240951477103
M24915,244.03717106365653,6.263066823297862e-118,0.3834819814036472,0.5145626699371177,0.5606233816202513,0.4676553717879362
NM_004642,243.67310939735094,8.545594563630855e-118,0.632501389181942,0.5338036365146879,0.6440598243405383,0.5762566785479701
NM_021114,243.34940697717082,1.1267024184514421e-117,0.2579948003820375,0.13980718073533369,0.5124219511798673,0.3190822367404783
NM_000694,243.11052699321516,1.3818404649221485e-117,0.15239864892279303,0.13560925539630125,0.3067013068534144,0.43316091908965
BC006428,243.07026499201288,1.430220043965329e-117,0.48213786262711256,0.703230653508303,0.5875447821524357,0.43099909258443253
NM_004119,242.9399231524329,1.598792292737778e-117,0.45178952833654684,0.2258117601809874,0.4957831372662741,0.19204949804170188
AA643687,242.4475667140597,2.4360086617929166e-117,0.12719356985079178,0.11515715439265545,0.19114924026906843,0.42808009441508804
NM_005705,242.2988481120318,2.7666349965264077e-117,0.2829851980466362,0.36740644665961525,0.39520517409079736,0.43226020003474036
BC006210,241.0681796055183,7.941481002875389e-117,0.6917135561004691,0.6374608087137279,0.7423263386993557,0.6619995804720147
BC004372,240.4800901778083,1.3154971463205575e-116,0.389647388130153,0.5218506084464271,0.5645725407025229,0.47912573745084364
BG289001,240.30532400907322,1.528521091730348e-116,0.5096558423353992,0.38594120140442867,0.5429734295444266,0.49825083516364876
NM_003199,239.14950263305406,4.129139792886778e-116,0.6569461171780158,0.750485776283067,0.482759600686424,0.4044686937054923
BG537190,238.99586188766298,4.712986790335388e-116,0.7954330475778755,0.8529976993673462,0.8571313111698581,0.8086840274722077
NM_002305,238.18781136698874,9.454389097312322e-116,0.39783352956073276,0.6052703460057577,0.6743135373416114,0.5479332672995191
AI493245,237.68570672577385,1.4578665709825078e-115,0.37130781814216746,0.5058597259632143,0.5457879468392769,0.4579738212186237
AK054607,236.60343505417552,3.712782325512994e-115,0.3308962191489243,0.13342417528821385,0.1797934702746136,0.17005383639141564
AA806831,235.61898451363757,8.702955886575669e-115,0.32944862445850576,0.29863099481926186,0.13757063200378405,0.11934327069929866
AF222694,235.40343270168978,1.048963142411694e-114,0.12972453664059094,0.10902718485250507,0.2711563820512205,0.4323550823122956
NM_020070,234.7171528875868,1.901760104797504e-114,0.4833299230715824,0.16735156417238814,0.37966815701863416,0.33139757950638615
NM_016608,234.48711785141643,2.3218736313455025e-114,0.43847186597696414,0.22484021542696006,0.3676040174823675,0.3068806179041087
NM_001129,233.29795208052107,6.524010475796492e-114,0.4086430362092519,0.3209973244145827,0.22002798908640153,0.20206296158044837
AB032977,233.09308504537054,7.796652046925988e-114,0.4889108191688605,0.25136404839749077,0.2596181896922871,0.20930120745283928
NM_003059,232.54767551338284,1.2533964724360626e-113,0.20696316994812103,0.19728774998635681,0.36044828434282705,0.4625420279281084
U87284,231.92689614069255,2.152813159260031e-113,0.16186596725964839,0.2967355599791943,0.1466676229103704,0.13163291766893032
NM_003977,231.7879702642314,2.4300493942881208e-113,0.44082887463886805,0.521434994060782,0.4443381637450786,0.41512784708377926
NM_006548,231.54941728088562,2.9921372706700576e-113,0.34087655239593273,0.24937052873870996,0.5225287139096845,0.31166775749866354
AW593996,230.9711609652067,4.956693190409646e-113,0.2936361827588546,0.4313684689344736,0.25220674763574963,0.2699570680080459
AW134823,230.7451563013957,6.03851113584987e-113,0.3415695453626574,0.5290797553987946,0.3265071584759751,0.28741842508316034
AK026189,230.54146556894952,7.214936378508397e-113,0.31409861150821416,0.10661459925588425,0.17300686768549658,0.1028508095633845
NM_001766,230.31189036244623,8.818455739548111e-113,0.19595951255231486,0.4440662665331917,0.3395593786459953,0.29193019087231437
NM_024164,230.0241618855823,1.1341795755784515e-112,0.15062778641324526,0.1548004905115577,0.3364022124834098,0.2940207603712415
NM_024430,229.84392920844851,1.3279121033629031e-112,0.32948932366941225,0.3168119944411994,0.46869009941932294,0.5513240390045699
NM_002744,227.47238366505067,1.0627302127265643e-111,0.2032229873531182,0.40830666317215447,0.20897342375541245,0.28069136724915617
M18728,226.24315645053366,3.1342053614624828e-111,0.40945455742948644,0.256590912833747,0.42016193380847516,0.7228412655896919
NM_018401,226.01269027872928,3.839797317645636e-111,0.35365369225480514,0.12546682411624036,0.16451910553782714,0.08903331300893495
AF206667,225.52768652153517,5.888446673210092e-111,0.15878021874178816,0.15953957652948206,0.33698207448718615,0.29295169562101364
X14355,224.30825111290454,1.7282531259399305e-110,0.2307773925152548,0.2730855621114562,0.39718726074417277,0.4129995287850845
H23979,223.43339894845877,3.7473089944699964e-110,0.3297193347724206,0.40094314201220177,0.2150298795981717,0.17230212710104717
NM_152701,223.30258440129842,4.207495168048807e-110,0.1376778794063518,0.07117229223940008,0.14251412541591038,0.4521699925494749
AF022913,222.75346779214243,6.844076457263317e-110,0.32304539064953636,0.31305042952927864,0.4318277365038831,0.46888500174810727
NM_001416,222.02622507114,1.304585064440165e-109,0.6943324027805153,0.6424884637699851,0.7433347511848123,0.6605461475461027
AK002207,221.7147179746998,1.720239920889731e-109,0.3005155990607268,0.30777612074478705,0.5325847550762767,0.5185376135415809
NM_005048,221.6810422894267,1.772468025152029e-109,0.11386327143681639,0.1178961377757904,0.2659329838601416,0.3233024888606958
AW450874,221.5973153686547,1.9093125646810792e-109,0.32629437274684053,0.5163174668947855,0.35340921372059253,0.282087498279505
AI827431,221.42712687457188,2.2209789788144526e-109,0.29546214673249477,0.44949494402871354,0.19616211961650432,0.12126807647562306
BE218980,220.99414462985885,3.263648460247339e-109,0.5371652069851893,0.6618023333670218,0.4381195401867077,0.49824434726737266
AB020630,220.94330848752497,3.414586195735787e-109,0.4251219559836825,0.5176159141561653,0.3123974768763792,0.17663543320499184
NM_003874,220.28213784472015,6.149957275110565e-109,0.30235012073001455,0.45352931993420115,0.3943613563530176,0.33872243588746975
AI658534,219.71125112873563,1.022732158648505e-108,0.4417412237289849,0.3257055224905789,0.47342681304953904,0.422315203173216
AW592266,219.61390595385097,1.1154502479489437e-108,0.20397970732621884,0.34865300718081904,0.12437615852897212,0.11965125396327925
BE385892,219.15951672803544,1.6728666273017994e-108,0.4987201900520456,0.3944843050548296,0.5216609988115177,0.4724691537923591
AF063591,218.64194924635225,2.6553644239530816e-108,0.3668052701945972,0.4598912023261331,0.22852453448110288,0.16045357598814858
BE858808,218.35211073515936,3.440163192204053e-108,0.15897975190662259,0.3071624077935134,0.19839334830728722,0.19680652039688687
NM_018659,217.79364825597443,5.6679633768740885e-108,0.3831771189510318,0.09501963476591475,0.4594419219364423,0.40433145245147295
AL832898,216.32689155108898,2.108749230317276e-107,0.32652722014789265,0.10486107958158489,0.17804401750940874,0.1238899503423031
BC016356,215.3950544464906,4.867790989973302e-107,0.120732996392773,0.2578849441525114,0.11658708161243206,0.09790894062106692
T64884,214.51952417070646,1.0696878595098653e-106,0.2502537024775605,0.4939533358887781,0.3985197123444498,0.4280749503956285
N23651,213.61379098440213,2.418587595596108e-106,0.41709471257497477,0.4545069505708127,0.18479801026618667,0.10201183766083322
NM_018422,213.2860285134573,3.250294907148526e-106,0.3743125719035369,0.18840485430845227,0.15784019084216067,0.08247959217446489
X60592,213.1615366245666,3.636618549425421e-106,0.35867119778733736,0.4300961601331767,0.3597742502327559,0.3435943043509195
AA523537,211.75723182820587,1.2932319752261241e-105,0.2202246863087383,0.32278092538757164,0.1926755635140297,0.2020406148634678
AL049548,211.04090312278484,2.4733362964088977e-105,0.12239568666854037,0.12428583378042979,0.11640818458746263,0.44879813804182894
AW451197,210.9455556251711,2.696466486859755e-105,0.14394394464688293,0.12345837007909385,0.2037104957588452,0.435379279560821
AI073984,210.6479755168414,3.5311216076237705e-105,0.5488770673854635,0.7260730643815632,0.5335161260941613,0.43714271312536196
NM_003806,209.44259975460528,1.0543258492774127e-104,0.2970993068398173,0.38088603610102134,0.12515179632441775,0.1253722019840119
NM_001150,209.28138605621015,1.220656662970848e-104,0.2645679796883546,0.35058867892069656,0.43576069770504067,0.5320723604324252
AW409794,209.14558065980495,1.3810213270419489e-104,0.28741677755216527,0.13458538017106023,0.17623432412207243,0.15449120203942765
L03419,208.05962905916678,3.709812520240287e-104,0.18267806084536084,0.24441759345192415,0.37789571566456487,0.3782874068548513
